timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2011-11-01 10:00:00,0.744,0.405,2.169,0.659,0.873,0.398,0.650,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.026,2.245,0.047,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,1.461,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,0.867,0.802,0.880,0.679,0.358,0.301,0.552,0.588,0.810,0.684,0.317,0.381,0.885,0.639,0.172,0.250,0.186,0.397,0.297,0.320,0.739,0.247,0.820,0.809,1.519,0.552,0.463,0.719,0.015,0.985,0.669,0.266,0.767,0.559,0.326,0.440,0.467,0.679,0.597,0.367,0.556,1.465,0.756,0.810,1.652,0.295,0.884,0.435,0.983,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-01 11:00:00,0.744,0.405,2.169,0.659,0.873,0.398,1.180,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.026,2.245,0.047,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,0.867,0.802,0.880,0.679,0.358,0.301,0.289,0.588,0.810,0.210,0.210,0.381,0.537,0.639,0.172,0.250,0.186,0.397,0.297,0.320,0.739,0.247,0.820,0.809,0.734,0.552,0.463,0.719,0.015,0.985,0.669,0.266,0.767,0.168,0.326,0.440,0.467,0.377,0.738,0.367,0.556,1.465,0.756,0.810,1.652,0.295,0.884,0.303,0.696,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-01 12:00:00,0.744,0.405,2.169,0.365,0.873,0.398,1.180,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.026,2.245,0.072,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,0.867,0.802,0.880,0.679,0.358,0.483,0.289,0.588,0.554,0.210,0.317,0.381,0.885,0.639,0.172,0.250,0.268,0.640,0.297,0.320,0.739,0.247,0.410,0.809,0.734,0.552,0.463,0.719,0.015,0.985,0.669,0.266,1.067,0.168,0.326,0.440,0.467,0.679,0.378,0.367,0.556,1.465,0.756,0.810,1.652,0.295,0.884,0.303,0.448,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-01 13:00:00,0.744,0.405,2.169,0.365,0.873,0.398,0.650,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.026,2.857,0.072,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,1.167,0.614,0.384,0.843,0.886,1.014,0.697,1.008,0.867,0.802,0.678,0.679,0.358,0.301,0.289,0.588,0.554,0.435,0.317,0.381,0.885,0.639,0.172,0.250,0.186,0.640,0.297,0.320,0.739,0.247,0.820,0.809,0.734,0.552,0.463,0.719,0.015,0.985,0.669,0.266,1.067,0.168,0.326,0.440,0.467,0.679,0.378,0.367,0.556,2.796,0.756,0.810,1.652,0.295,0.884,0.303,0.448,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-01 14:00:00,0.744,0.405,1.292,0.365,0.873,0.398,0.650,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.026,2.245,0.072,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,1.167,0.614,0.384,0.843,0.886,1.014,0.697,1.008,0.867,0.802,0.678,0.679,0.358,0.301,0.289,0.588,0.554,0.210,0.317,0.381,0.885,0.639,0.172,0.250,0.186,1.006,0.297,0.320,0.739,0.247,0.820,0.809,0.734,0.552,0.905,0.719,0.015,0.985,0.669,0.266,1.067,0.168,0.326,0.440,0.467,0.377,0.738,0.367,0.556,1.465,0.756,0.810,1.652,0.295,0.884,0.303,0.448,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-01 15:00:00,0.744,0.405,1.292,0.365,0.873,0.398,0.650,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.026,2.245,0.072,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,1.461,0.000,0.863,1.167,0.614,0.384,0.843,0.886,1.014,0.697,1.008,0.867,0.802,0.678,0.679,0.358,0.301,0.438,0.588,0.554,0.210,0.317,0.381,0.371,0.639,0.172,0.250,0.186,0.640,0.297,0.320,0.739,0.247,0.820,0.809,0.734,0.552,0.905,0.719,0.015,0.985,0.669,0.266,1.067,0.168,0.326,0.440,0.467,0.377,0.738,0.367,0.556,2.796,1.303,0.810,1.652,0.295,1.110,0.303,0.448,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-01 16:00:00,0.744,0.405,1.292,0.365,0.873,0.398,0.650,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.026,2.857,0.072,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,1.461,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,0.867,0.802,0.880,0.801,0.358,0.608,0.289,0.588,0.554,0.210,0.317,0.381,0.885,0.639,0.172,0.250,0.268,0.640,0.681,0.320,0.739,0.247,0.410,0.809,0.734,0.552,0.905,0.719,0.015,0.985,0.669,0.266,0.767,0.168,0.326,0.440,0.467,0.377,0.738,0.548,0.556,1.465,1.303,0.810,1.652,0.295,1.110,0.303,0.448,0.514,0.850,0.742,0.248,0.590,0.942,0.524
2011-11-01 17:00:00,1.229,0.405,1.292,0.659,0.873,0.398,0.650,0.412,0.706,0.902,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.026,2.245,0.072,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,1.461,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,0.867,0.802,0.880,0.801,0.358,0.608,0.289,0.588,0.554,0.210,0.317,0.381,0.885,0.639,0.172,0.250,0.186,0.640,0.681,0.320,0.739,0.247,0.820,0.809,0.734,0.552,0.905,0.719,0.015,0.985,0.669,0.266,0.767,0.168,0.326,0.440,0.467,0.377,0.378,0.548,0.556,1.465,1.303,0.810,1.652,0.295,0.884,0.303,0.448,0.514,0.850,0.742,0.248,0.590,0.942,0.524
2011-11-01 18:00:00,1.229,0.405,1.292,0.659,0.873,0.398,0.650,0.412,0.706,0.902,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.857,0.106,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.950,1.055,0.316,0.430,1.252,1.461,0.000,0.863,0.515,0.614,0.384,0.843,2.132,1.887,0.697,1.008,0.867,0.802,0.880,0.801,0.358,0.949,0.438,0.588,0.487,0.210,0.317,0.381,0.537,0.819,0.172,0.250,0.186,1.006,0.681,0.320,2.775,0.247,0.820,0.809,0.734,0.552,0.905,0.719,0.868,0.985,0.669,0.266,0.767,0.559,0.326,0.440,0.467,0.377,0.378,0.548,0.556,2.796,1.303,0.810,1.652,0.295,0.884,0.303,0.448,0.514,0.850,0.742,0.248,0.590,0.942,1.790
2011-11-01 19:00:00,1.229,0.405,2.169,0.659,0.873,0.398,0.650,0.412,0.706,0.902,0.381,0.494,0.271,0.197,0.418,0.321,0.177,1.190,0.153,2.857,0.072,1.211,0.835,1.129,0.578,1.038,2.211,0.632,1.028,1.055,0.316,0.430,1.252,1.461,0.000,0.863,0.515,0.614,0.384,0.843,2.132,1.014,0.697,1.008,1.015,0.802,0.880,0.801,0.620,0.949,0.438,0.588,0.554,0.435,0.317,0.381,0.885,1.429,0.172,0.250,0.186,1.006,0.681,0.320,2.775,0.247,0.410,0.809,0.734,0.552,0.463,0.719,0.868,0.985,0.669,0.266,0.767,0.559,0.326,0.440,0.467,0.377,0.597,0.548,0.939,2.796,1.303,1.264,1.652,0.295,1.110,0.303,0.448,0.514,0.850,0.742,0.248,0.590,0.942,1.790
2011-11-01 20:00:00,1.229,0.405,2.169,0.659,0.873,0.398,1.180,0.412,0.706,0.902,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.857,0.106,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,1.461,0.000,0.863,0.515,0.614,0.384,0.843,2.132,1.014,0.697,1.008,1.015,0.802,0.678,0.801,1.034,0.949,0.438,1.249,0.554,0.435,0.317,0.381,0.885,0.819,0.172,0.521,0.268,1.006,0.297,0.320,0.739,0.247,0.410,0.809,1.519,0.552,0.463,0.719,0.868,0.985,0.669,0.266,1.288,0.559,0.326,0.440,0.467,0.377,0.738,0.548,0.939,1.465,0.756,1.264,1.652,0.295,1.110,0.303,0.696,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-01 21:00:00,1.229,0.405,2.169,0.659,0.873,0.398,1.180,0.412,0.706,0.902,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.857,0.106,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,1.461,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,1.120,0.802,0.678,0.801,1.034,0.301,0.552,1.249,0.310,0.435,0.317,0.381,0.885,0.819,0.172,0.521,0.258,0.640,0.297,0.657,0.739,0.247,0.410,0.809,1.519,0.552,0.463,0.719,0.868,0.985,0.669,0.266,1.288,0.559,0.326,0.440,0.467,0.377,0.597,0.548,0.556,1.465,0.756,1.264,1.652,0.295,0.884,0.303,0.983,0.514,0.850,0.742,0.248,0.590,0.942,0.524
2011-11-01 22:00:00,1.229,0.405,1.292,0.659,0.873,0.398,1.180,0.412,0.387,0.902,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.245,0.106,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,1.120,0.802,0.880,0.801,1.034,0.301,0.552,0.871,0.554,0.684,0.317,0.381,0.885,0.639,0.172,0.250,0.186,0.397,0.297,0.320,0.739,0.247,0.410,1.859,0.734,0.552,0.463,0.719,0.868,0.985,0.669,0.266,1.288,0.559,0.326,0.440,0.467,0.377,0.597,0.548,0.556,1.465,0.756,1.264,1.652,0.295,0.884,0.303,1.430,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-01 23:00:00,1.229,0.405,2.169,0.659,0.873,0.398,0.650,0.412,0.387,0.902,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.245,0.072,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.887,0.697,1.008,1.120,0.802,0.353,0.801,0.620,0.301,0.552,1.249,0.310,0.361,0.317,0.381,0.537,0.639,0.172,0.250,0.258,0.397,0.297,0.657,0.739,0.247,0.410,0.809,0.734,0.552,0.463,0.719,0.868,0.985,0.669,0.266,1.288,0.559,0.326,0.440,0.467,0.377,0.378,0.367,0.556,1.465,0.756,0.810,1.652,0.295,0.884,0.303,1.430,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-02 00:00:00,0.744,0.405,1.292,0.659,0.873,0.398,0.650,0.412,0.387,0.902,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.245,0.072,1.211,0.835,1.129,2.118,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,2.059,1.120,0.802,0.353,0.801,0.620,0.301,0.438,1.249,0.487,0.210,0.210,0.381,0.537,0.639,0.172,0.250,0.186,0.397,0.297,0.657,0.739,0.247,0.410,0.809,0.734,0.552,0.463,0.719,0.868,0.985,0.669,0.266,0.767,0.233,0.326,0.440,0.467,0.377,0.597,0.367,0.556,1.465,0.756,0.810,1.652,0.295,0.884,0.303,0.696,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-02 01:00:00,0.744,0.405,1.292,0.365,0.873,0.398,0.650,0.412,0.387,0.902,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.245,0.072,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,2.059,1.120,0.802,0.353,0.679,0.358,0.301,0.438,1.249,0.487,0.210,0.210,0.381,0.208,0.639,0.172,0.250,0.186,0.397,0.297,0.320,0.739,0.247,0.410,0.809,0.734,0.552,0.463,0.719,0.868,0.985,0.669,0.266,0.767,0.233,0.326,0.440,0.467,0.377,0.378,0.367,0.556,1.465,0.756,0.810,2.490,0.295,0.884,0.303,0.448,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-02 02:00:00,0.744,0.405,1.292,0.365,0.873,0.398,0.650,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.245,0.072,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,1.120,0.802,0.353,0.679,0.620,0.301,0.438,1.249,0.310,0.210,0.210,0.218,0.208,0.639,0.172,0.250,0.186,0.397,0.297,0.320,0.739,0.247,0.410,0.809,0.734,0.552,0.463,0.719,0.868,0.985,0.669,0.266,0.767,0.083,0.326,0.440,0.467,0.377,0.378,0.548,0.556,1.465,0.756,0.810,1.652,0.295,0.884,0.303,0.448,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-02 03:00:00,0.744,0.405,1.292,0.365,0.873,0.398,0.650,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.245,0.047,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,1.120,0.802,0.353,0.679,0.358,0.301,0.289,0.588,0.310,0.210,0.210,0.218,0.208,0.639,0.172,0.250,0.186,0.397,0.297,0.320,0.739,0.247,0.410,0.809,0.734,0.552,0.463,0.719,0.868,0.985,0.669,0.266,0.767,0.083,0.326,0.440,0.467,0.377,0.378,0.548,0.556,1.465,0.756,0.810,2.490,0.295,0.884,0.303,0.448,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-02 04:00:00,0.744,0.405,1.292,0.365,0.873,0.398,0.650,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.245,0.047,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,1.015,0.802,0.353,0.679,0.358,0.301,0.289,0.588,0.310,0.210,0.317,0.218,0.208,0.639,0.172,0.250,0.186,0.397,0.297,0.320,0.739,0.247,0.410,0.809,0.734,0.552,0.463,0.719,0.868,0.985,0.669,0.266,0.767,0.083,0.326,0.440,0.467,0.377,0.378,0.367,0.556,1.465,0.756,0.810,2.490,0.295,0.884,0.303,0.448,0.514,0.529,0.742,0.248,0.590,0.942,1.790
2011-11-02 05:00:00,0.744,0.405,1.292,0.365,0.873,0.398,0.650,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.245,0.047,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,1.015,0.802,0.616,0.679,0.358,0.301,0.289,0.588,0.310,0.210,0.317,0.218,0.208,0.639,0.172,0.250,0.186,0.589,0.297,0.320,0.739,0.247,0.410,0.809,0.734,0.552,0.463,0.719,0.868,0.985,0.669,0.266,0.767,0.083,0.326,0.440,0.467,0.377,0.738,0.367,0.556,1.465,0.756,0.810,2.490,0.295,0.598,0.303,0.448,0.514,0.529,0.742,0.248,0.590,0.942,1.790
2011-11-02 06:00:00,0.744,0.405,1.292,0.365,0.873,0.398,0.650,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.245,0.047,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,1.252,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,1.008,1.015,0.802,0.616,0.679,0.620,0.301,0.438,0.588,0.310,0.210,0.317,0.218,0.208,0.819,0.172,0.250,0.186,0.589,0.681,0.320,0.739,0.247,0.410,0.809,0.734,0.552,0.463,0.719,0.868,0.985,0.669,0.266,0.767,0.083,0.326,0.440,0.467,0.377,0.378,0.367,0.556,1.465,0.756,0.810,1.652,0.295,0.884,0.303,0.448,0.514,0.529,0.742,0.248,0.590,0.942,0.524
2011-11-02 07:00:00,0.744,0.405,2.169,0.365,0.873,0.398,0.650,0.412,0.387,0.444,0.381,0.494,0.271,0.197,0.418,0.321,0.177,0.462,0.153,2.245,0.047,1.211,0.835,1.129,0.578,1.038,1.026,0.632,1.028,1.055,0.316,0.430,2.377,0.696,0.000,0.863,0.515,0.614,0.384,0.843,0.886,1.014,0.697,2.059,0.867,0.802,0.353,0.679,0.358,0.301,0.438,0.588,0.554,0.435,0.210,0.218,0.371,1.429,0.172,0.521,0.186,1.006,0.297,0.320,0.739,0.247,0.820,0.809,0.734,0.552,0.463,0.719,0.491,0.985,0.669,0.266,0.767,0.083,0.326,0.440,0.467,0.377,0.378,0.367,0.556,1.465,0.756,0.810,1.652,0.295,1.110,0.303,0.696,0.514,0.529,0.742,0.248,0.590,0.942,0.524
